val_loss	val_kl_loss	val_recons_loss	loss	kl_loss	recons_loss	learning_rate	batch_size	epochs	kappa
1901.0733879937065	21.800048828125	1901.0733642578125	1910.1496796784577	23.748111724853516	1910.1497802734375	0.001	10	120	0.01
1898.0674421522353	21.69561004638672	1898.0672607421875	1905.4461692527489	24.575471878051758	1905.4462890625	0.001	10	120	0.01
1889.88185289171	21.665225982666016	1889.8819580078125	1899.1198532669632	25.248918533325195	1899.1199951171875	0.001	10	120	0.01
1889.1436547173394	23.355167388916016	1889.1436767578125	1903.4259129276982	25.978342056274414	1903.426025390625	0.001	10	120	0.01
1884.3035481770833	23.263286590576172	1884.3033447265625	1895.3012955277054	26.635995864868164	1895.3016357421875	0.001	10	120	0.01
1881.48316277398	23.79001235961914	1881.4832763671875	1890.4057877152054	27.192380905151367	1890.4053955078125	0.001	10	120	0.01
1882.4496154785156	23.890600204467773	1882.44970703125	1882.1730103669342	28.007978439331055	1882.1727294921875	0.001	10	120	0.01
1875.0136464436848	24.93611717224121	1875.013671875	1880.7293311225044	28.82952880859375	1880.72900390625	0.001	10	120	0.01
1871.364757961697	25.79558563232422	1871.3646240234375	1879.7258911132812	29.503217697143555	1879.7257080078125	0.001	10	120	0.01
1879.944056193034	26.280473709106445	1879.9439697265625	1873.8590528700088	30.190261840820312	1873.8592529296875	0.001	10	120	0.01
1872.952629937066	25.433216094970703	1872.9525146484375	1875.7636142306858	30.903165817260742	1875.7633056640625	0.001	10	120	0.01
1871.304726494683	27.382617950439453	1871.304931640625	1873.833164356373	31.41904640197754	1873.83349609375	0.001	10	120	0.01
1869.1437767876519	29.130680084228516	1869.1439208984375	1867.343684443721	32.31542205810547	1867.34326171875	0.001	10	120	0.01
1859.735349867079	29.41726303100586	1859.7352294921875	1864.4660604971427	33.14905548095703	1864.4661865234375	0.001	10	120	0.01
1865.902852376302	28.85520362854004	1865.90283203125	1857.4546932644314	33.95538330078125	1857.4547119140625	0.001	10	120	0.01
1862.1495022243923	30.609554290771484	1862.1495361328125	1858.0189649793838	34.520477294921875	1858.018798828125	0.001	10	120	0.01
1858.6150631374783	30.757633209228516	1858.614990234375	1856.704276756004	35.359867095947266	1856.7041015625	0.001	10	120	0.01
1865.731457180447	30.92074966430664	1865.7313232421875	1857.2825475622105	35.87968444824219	1857.2823486328125	0.001	10	120	0.01
1859.6387379964192	31.374677658081055	1859.638671875	1851.2925895408348	36.78178787231445	1851.2923583984375	0.001	10	120	0.01
1859.375735812717	31.85509490966797	1859.3756103515625	1852.6874886971932	37.7153205871582	1852.6875	0.001	10	120	0.01
1850.949479844835	32.79065704345703	1850.94970703125	1851.0299462212456	38.36324691772461	1851.0299072265625	0.001	10	120	0.01
1858.213914659288	35.18274688720703	1858.2139892578125	1847.6411833586517	39.22956466674805	1847.6412353515625	0.001	10	120	0.01
1850.4690772162544	35.63156509399414	1850.468994140625	1843.7412335431134	40.16600799560547	1843.7413330078125	0.001	10	120	0.01
1852.9183451334636	36.37569808959961	1852.918212890625	1843.4529978434246	41.05156326293945	1843.4530029296875	0.001	10	120	0.01
1851.1124776204426	36.74496078491211	1851.1124267578125	1842.698632699472	41.50251770019531	1842.698974609375	0.001	10	120	0.01
1854.5231068929036	35.8592414855957	1854.52294921875	1838.89663583261	42.50590896606445	1838.896240234375	0.001	10	120	0.01
1843.7885250515408	38.01179122924805	1843.7884521484375	1835.5630493164062	43.358009338378906	1835.563232421875	0.001	10	120	0.01
1848.9020317925347	37.542537689208984	1848.90185546875	1837.955527411567	44.060394287109375	1837.9556884765625	0.001	10	120	0.01
1849.140908135308	37.12302780151367	1849.14111328125	1836.960619325991	44.52021026611328	1836.96044921875	0.001	10	120	0.01
1843.9183315700955	39.14982604980469	1843.918212890625	1835.193945425528	45.340545654296875	1835.1939697265625	0.001	10	120	0.01
1845.2729153103298	38.527000427246094	1845.27294921875	1830.7317713984737	46.33462142944336	1830.7313232421875	0.001	10	120	0.01
1848.717308892144	39.64680480957031	1848.7174072265625	1833.8882983172382	47.16521072387695	1833.8885498046875	0.001	10	120	0.01
1840.873067220052	40.70917892456055	1840.873291015625	1829.2964850531685	47.88663101196289	1829.296630859375	0.001	10	120	0.01
1843.7614339192708	41.77873229980469	1843.76123046875	1827.1530908655238	48.51408004760742	1827.153076171875	0.001	10	120	0.01
1842.0365990532769	44.303993225097656	1842.0364990234375	1825.597088849103	49.19774627685547	1825.5968017578125	0.001	10	120	0.01
1841.5027584499783	43.87981414794922	1841.5028076171875	1827.924959535952	50.14750289916992	1827.9248046875	0.001	10	120	0.01
1837.0480550130208	43.9881477355957	1837.0482177734375	1826.0009098759404	50.88178634643555	1826.000732421875	0.001	10	120	0.01
1838.450456407335	43.2532844543457	1838.4505615234375	1823.19697966399	51.71025085449219	1823.197021484375	0.001	10	120	0.01
1838.686011420356	44.37632751464844	1838.6861572265625	1823.5998636881511	52.14917755126953	1823.5999755859375	0.001	10	120	0.01
1835.998296101888	46.10243225097656	1835.998046875	1818.725784866898	53.09280014038086	1818.725830078125	0.001	10	120	0.01
1834.7118581136067	46.79068374633789	1834.7117919921875	1816.4615088568794	54.02732467651367	1816.46142578125	0.001	10	120	0.01
1838.8403913709853	48.76642608642578	1838.84033203125	1818.6991187201606	54.82549285888672	1818.698974609375	0.001	10	120	0.01
1831.3172217475044	46.621864318847656	1831.3172607421875	1813.5172220865886	55.53609848022461	1813.5172119140625	0.001	10	120	0.01
1834.8125949435764	46.479087829589844	1834.8125	1812.590692590784	56.291839599609375	1812.5909423828125	0.001	10	120	0.01
1833.6236165364583	49.83074188232422	1833.62353515625	1814.9083952727142	57.18022155761719	1814.9083251953125	0.001	10	120	0.01
1832.8648088243272	51.817691802978516	1832.864990234375	1814.8640396683304	57.94906234741211	1814.8641357421875	0.001	10	120	0.01
1835.2796393500435	50.56630325317383	1835.279541015625	1815.8759844744648	58.640472412109375	1815.8758544921875	0.001	10	120	0.01
1831.6825476752388	51.48439025878906	1831.6824951171875	1813.7834031846787	59.194766998291016	1813.78369140625	0.001	10	120	0.01
1830.797639634874	52.8906135559082	1830.7974853515625	1811.702146742079	60.188621520996094	1811.702392578125	0.001	10	120	0.01
1828.6607920328777	53.39207458496094	1828.6607666015625	1807.645900019893	60.91590118408203	1807.6458740234375	0.001	10	120	0.01
1830.0809783935547	52.18745803833008	1830.0809326171875	1811.5456588179977	61.62228012084961	1811.5452880859375	0.001	10	120	0.01
1830.925072564019	53.37468719482422	1830.9249267578125	1805.5744205050999	62.48871612548828	1805.574462890625	0.001	10	120	0.01
1833.0468054877388	56.432533264160156	1833.046875	1808.4726370352287	62.94227600097656	1808.47265625	0.001	10	120	0.01
1828.4278072781033	55.7866096496582	1828.427734375	1808.534743697555	63.68659210205078	1808.534912109375	0.001	10	120	0.01
1824.935811360677	55.480228424072266	1824.93603515625	1806.4224604853878	64.58749389648438	1806.4228515625	0.001	10	120	0.01
1826.7109120686848	55.712974548339844	1826.710693359375	1801.402079264323	65.31049346923828	1801.4022216796875	0.001	10	120	0.01
1828.2476298014324	55.26399230957031	1828.24755859375	1801.5119758888527	65.99942779541016	1801.511962890625	0.001	10	120	0.01
1828.1200205485027	57.04263687133789	1828.1199951171875	1802.9734553584346	66.59239959716797	1802.973388671875	0.001	10	120	0.01
1825.1562127007378	57.61838150024414	1825.15625	1802.5693771927445	67.29417419433594	1802.5693359375	0.001	10	120	0.01
1823.7102762858074	57.42272186279297	1823.7103271484375	1799.2622799343533	68.14981079101562	1799.2623291015625	0.001	10	120	0.01
1830.021452162001	60.00299072265625	1830.021484375	1801.4118256745514	69.00228881835938	1801.4117431640625	0.001	10	120	0.01
1822.018330891927	61.70650863647461	1822.0184326171875	1802.4660005922672	69.68781280517578	1802.4659423828125	0.001	10	120	0.01
1821.718246459961	63.61012268066406	1821.71826171875	1797.2241759123626	70.50251007080078	1797.2239990234375	0.001	10	120	0.01
1821.3030395507812	62.66836929321289	1821.302978515625	1798.1610932526764	71.24293518066406	1798.1611328125	0.001	10	120	0.01
1824.0711890326606	63.1239013671875	1824.0711669921875	1800.9455425121166	72.0062255859375	1800.945556640625	0.001	10	120	0.01
1823.402350531684	63.16991424560547	1823.40234375	1798.7197582103588	73.00128936767578	1798.7197265625	0.001	10	120	0.01
1824.2007598876953	64.05690002441406	1824.200927734375	1795.309831407335	73.87737274169922	1795.3096923828125	0.001	10	120	0.01
1821.1151394314236	62.93520736694336	1821.114990234375	1796.5127603036385	74.35865020751953	1796.5125732421875	0.001	10	120	0.01
1820.275651719835	62.82936096191406	1820.275634765625	1794.366175333659	75.05802154541016	1794.3663330078125	0.001	10	120	0.01
1817.6288604736328	64.48037719726562	1817.6285400390625	1793.9668686478226	75.73389434814453	1793.9666748046875	0.001	10	120	0.01
1820.2196011013455	67.30825805664062	1820.2197265625	1794.5186191134983	76.46550750732422	1794.5185546875	0.001	10	120	0.01
1819.7264234754775	69.27001190185547	1819.7264404296875	1793.0696428087022	77.13099670410156	1793.0694580078125	0.001	10	120	0.01
1819.035361395942	66.98243713378906	1819.0355224609375	1792.3042805989583	78.00835418701172	1792.303955078125	0.001	10	120	0.01
1815.8900909423828	67.10958862304688	1815.8902587890625	1789.2977475766781	78.91712188720703	1789.2979736328125	0.001	10	120	0.01
1813.8785332573784	67.48353576660156	1813.87841796875	1792.811806572808	79.55450439453125	1792.81201171875	0.001	10	120	0.01
1819.9658610026042	68.11196899414062	1819.9658203125	1790.350133260091	80.50039672851562	1790.349853515625	0.001	10	120	0.01
1813.4385867648655	66.46744537353516	1813.438720703125	1789.6607078269676	81.09791564941406	1789.6607666015625	0.001	10	120	0.01
1817.9021860758464	67.8250503540039	1817.9022216796875	1789.431849161784	81.74729919433594	1789.43212890625	0.001	10	120	0.01
1812.5220523410374	69.20183563232422	1812.52197265625	1788.645055135091	82.73306274414062	1788.6451416015625	0.001	10	120	0.01
1816.4858907063801	71.82847595214844	1816.4859619140625	1788.4050338179977	83.46178436279297	1788.4049072265625	0.001	10	120	0.01
1816.6425052218967	74.07258605957031	1816.642578125	1786.3084982412834	84.21973419189453	1786.3084716796875	0.001	10	120	0.01
1815.2388254801433	77.4173812866211	1815.23876953125	1787.8545622649017	84.77857208251953	1787.8543701171875	0.001	10	120	0.01
1813.8911505805122	79.38607788085938	1813.89111328125	1784.3272603352864	85.92241668701172	1784.3272705078125	0.001	10	120	0.01
1821.4723290337456	76.62728118896484	1821.47216796875	1788.179785269278	86.33484649658203	1788.179931640625	0.001	10	120	0.01
1814.7889183892144	79.35819244384766	1814.7889404296875	1785.76778044524	87.49700164794922	1785.7679443359375	0.001	10	120	0.01
1817.4738125271267	75.61078643798828	1817.473876953125	1785.6782085277416	88.21015930175781	1785.6781005859375	0.001	10	120	0.01
1812.4156443277996	78.14326477050781	1812.4156494140625	1783.4888548674408	88.93521881103516	1783.488525390625	0.001	10	120	0.01
1812.6177435980903	78.34005737304688	1812.61767578125	1778.4677208794487	89.75735473632812	1778.4674072265625	0.001	10	120	0.01
1812.695839775933	80.53917694091797	1812.69580078125	1782.2346903483074	90.34115600585938	1782.23486328125	0.001	10	120	0.01
1810.4447411431206	83.79695129394531	1810.4447021484375	1783.7935124150029	90.87400817871094	1783.79345703125	0.001	10	120	0.01
1810.8664211697048	80.18585968017578	1810.8662109375	1781.1315166332104	91.91112518310547	1781.1314697265625	0.001	10	120	0.01
1816.0565439860027	81.18820190429688	1816.056640625	1785.0300541630497	92.494873046875	1785.0301513671875	0.001	10	120	0.01
1815.216556125217	80.37673950195312	1815.216552734375	1781.8352316397209	93.17962646484375	1781.8350830078125	0.001	10	120	0.01
1813.1591796875	84.70657348632812	1813.1591796875	1781.6170609085648	93.85916900634766	1781.6171875	0.001	10	120	0.01
1810.4853142632378	85.7186508178711	1810.4854736328125	1782.5060939082393	94.4645004272461	1782.506103515625	0.001	10	120	0.01
1813.4000413682725	84.1633529663086	1813.4000244140625	1778.5504461217809	95.20880889892578	1778.550537109375	0.001	10	120	0.01
1810.8627675374348	84.95409393310547	1810.86279296875	1779.0798775001808	96.17203521728516	1779.079833984375	0.001	10	120	0.01
1810.7386169433594	85.28252410888672	1810.73876953125	1779.5369285300926	96.95072174072266	1779.5369873046875	0.001	10	120	0.01
1810.8778720431858	90.95004272460938	1810.8780517578125	1780.4327454743561	97.91222381591797	1780.4326171875	0.001	10	120	0.01
1810.1967468261719	86.07427978515625	1810.19677734375	1777.0869321469906	98.40980529785156	1777.086669921875	0.001	10	120	0.01
1813.2891896565754	86.9455795288086	1813.289306640625	1777.8798082139756	99.13034057617188	1777.8798828125	0.001	10	120	0.01
